,shapeName,shapeID,shapeGroup,shapeType,longitude,latitude,is_land,tmz,elevation,surface_azimuth,fixed_yield,tracking_yield
507,Muramvya,21766830B75311935252649,BDI,ADM2,29.587000891777567,-3.301016488630215,True,Africa/Bujumbura,0.0,0,328000.6873423131,389835.34594265925
508,Isale,21766830B17268150669588,BDI,ADM2,29.470826451483852,-3.3636146679416603,True,Africa/Bujumbura,2004.0,0,325269.10825774766,384371.24702657724
509,Rugazi,21766830B29868880431968,BDI,ADM2,29.484711182577087,-3.2063834619337848,True,Africa/Bujumbura,0.0,0,348211.34080948326,407477.63672851195
510,Mubimbi,21766830B38784521668340,BDI,ADM2,29.483558587499296,-3.2953403483821773,True,Africa/Bujumbura,0.0,0,344393.59136716544,406406.0689560406
511,Rutegama,21766830B72733606015225,BDI,ADM2,29.744146778409007,-3.3153745333641504,True,Africa/Bujumbura,0.0,0,343954.98454798403,414139.59589716455
512,Kiganda,21766830B86275018260755,BDI,ADM2,29.672301144588225,-3.345367886575429,True,Africa/Bujumbura,1897.0,0,332172.2743540965,398843.1438257972
513,Mbuye,21766830B36103898428570,BDI,ADM2,29.746992807431695,-3.240138492759717,True,Africa/Bujumbura,0.0,0,352266.073006266,415789.37231291155
514,Gahombo,21766830B38836808291040,BDI,ADM2,29.73257880986387,-2.9929791033281146,True,Africa/Bujumbura,1720.0,0,359578.09702593065,431953.4741336632
515,Gatara,21766830B25707783862584,BDI,ADM2,29.6774160665716,-2.9921575791691035,True,Africa/Bujumbura,0.0,0,363066.4751944363,437978.6028969284
516,Butaganzwa,21766830B87758575998638,BDI,ADM2,29.694270803073536,-3.1024786979905485,True,Africa/Bujumbura,0.0,0,346120.5769381892,414280.6902413108
517,Kayanza,21766830B84106347559317,BDI,ADM2,29.639923650566406,-2.9185177334391326,True,Africa/Bujumbura,1915.0,0,340037.65690694586,406622.4373312458
518,Bugendana,21766830B71062038912102,BDI,ADM2,29.93420679724706,-3.256121840228279,True,Africa/Bujumbura,0.0,0,358356.46873734856,429179.35942294647
519,Musongati,21766830B89324425383518,BDI,ADM2,30.069568407298124,-3.755070856552444,True,Africa/Bujumbura,1750.0,0,358131.86391790037,437337.59510774666
520,Rutana,21766830B95746888860763,BDI,ADM2,29.98335104006182,-3.8866804686761087,True,Africa/Bujumbura,0.0,0,352500.0309138978,422875.86516840156
521,Gitanga,21766830B87895722039818,BDI,ADM2,29.902080000606468,-4.008039162230292,True,Africa/Bujumbura,0.0,0,348510.16438817594,414857.8900794102
522,Makamba,21766830B66939921424101,BDI,ADM2,29.815285987374047,-4.125482625132441,True,Africa/Bujumbura,1479.0,0,348454.39055745036,419134.1316718278
523,Rutovu,21766830B25905143515438,BDI,ADM2,29.831744106016647,-3.8785980039288317,True,Africa/Bujumbura,0.0,0,344284.9235940158,415598.039913856
524,Buraza,21766830B3303123993236,BDI,ADM2,29.90564462199213,-3.7562414806632853,True,Africa/Bujumbura,0.0,0,349741.45652764704,423691.6813795085
525,Nyanrusang,21766830B73562224956549,BDI,ADM2,29.830047091664355,-3.5680653890874408,True,Africa/Bujumbura,1803.0,0,339483.07029006706,411971.5411634076
526,Gishubi,21766830B32665034860455,BDI,ADM2,29.890247996982982,-3.6155533302663367,True,Africa/Bujumbura,0.0,0,330743.9140509176,376346.6252252946
527,Nyabihanga,21766830B17486429962760,BDI,ADM2,29.81242155833532,-3.4491167147801565,True,Africa/Bujumbura,0.0,0,346919.9821749537,419694.3451524705
528,Giheta,21766830B76485672774701,BDI,ADM2,29.88210409605599,-3.3362032419348733,True,Africa/Bujumbura,1584.0,0,339771.4316694561,408116.89198246726
529,Itaba,21766830B81399712036677,BDI,ADM2,30.047272620338855,-3.604464050786843,True,Africa/Bujumbura,0.0,0,349100.5494010306,421018.5117700427
530,Bukirasazi,21766830B80629459024639,BDI,ADM2,29.966632306796225,-3.7018499207533004,True,Africa/Bujumbura,0.0,0,351858.6387355472,426917.7272209856
531,Gitega,21766830B69591063381574,BDI,ADM2,29.95802264535512,-3.441110391776762,True,Africa/Bujumbura,1737.0,0,343515.85471652343,404782.72013247194
532,Makebuko,21766830B15811078155518,BDI,ADM2,29.966719965029167,-3.5722918683786515,True,Africa/Bujumbura,0.0,0,357073.4368959223,433941.7663206674
533,Butaganzwa,21766830B11414555561270,BDI,ADM2,30.148202153842814,-3.533333466923694,True,Africa/Bujumbura,0.0,0,354540.2428173357,430145.346406499
534,Mpinga-Kay,21766830B77564167498805,BDI,ADM2,30.139953251344462,-3.8046359038445727,True,Africa/Bujumbura,2028.0,0,375318.31438369653,458453.2940403702
535,Nyabitsind,21766830B24825002042526,BDI,ADM2,30.27034354514354,-3.577935479042175,True,Africa/Bujumbura,0.0,0,353690.22949110996,429444.30054312566
536,Ruyigi,21766830B17506602240665,BDI,ADM2,30.27886924558178,-3.4367755869609713,True,Africa/Bujumbura,1606.0,0,365772.6079947194,444194.87270259607
537,Shombo,21766830B50673772074896,BDI,ADM2,30.054090366599393,-3.2845738443695605,True,Africa/Bujumbura,0.0,0,356383.69535294315,420392.2549859529
538,Butezi,21766830B26044748371423,BDI,ADM2,30.197306050213616,-3.3538786334664294,True,Africa/Bujumbura,0.0,0,351270.68816110055,425762.8841246122
539,Nyabikere,21766830B35176009375128,BDI,ADM2,30.140844156655852,-3.264968842740856,True,Africa/Bujumbura,1531.0,0,341862.3086894258,415219.3387084777
540,Bweru,21766830B39870041079987,BDI,ADM2,30.38203611470356,-3.296391340294213,True,Africa/Bujumbura,0.0,0,360763.25837882207,440041.0663344895
541,Gitaramuka,21766830B2211499884350,BDI,ADM2,30.16314461205338,-2.9750636714903154,True,Africa/Bujumbura,0.0,0,358963.30080201325,437570.5908473486
542,Gashikanwa,21766830B95738875058381,BDI,ADM2,29.90964670724016,-2.8962408620808495,True,Africa/Bujumbura,1792.0,0,342443.5346409586,410138.70136856026
543,Mutaho,21766830B29011409096617,BDI,ADM2,29.866490345081242,-3.14510494262495,True,Africa/Bujumbura,0.0,0,347575.35607574275,415188.7839829531
544,Muhanga,21766830B24961695434412,BDI,ADM2,29.802948178197564,-3.044627275296918,True,Africa/Bujumbura,0.0,0,353161.41059509147,420752.1408211338
545,Ngozi,21766830B35301506436742,BDI,ADM2,29.827128159639603,-2.9503581474244744,True,Africa/Bujumbura,1606.0,0,352567.07668103214,423089.69602834963
546,Bugenyuzi,21766830B66626516446695,BDI,ADM2,30.060877864008617,-3.078774765512306,True,Africa/Bujumbura,0.0,0,349798.7666304179,421595.10903660976
547,Gihogazi,21766830B47881609362439,BDI,ADM2,29.9802416957503,-3.1406919928743435,True,Africa/Bujumbura,0.0,0,338635.1357841917,403701.86951963935
548,Ruhororo,21766830B83078145904206,BDI,ADM2,29.941038080997913,-3.0085035572733148,True,Africa/Bujumbura,1567.0,0,342087.63419223763,407183.7775050044
549,Tangara,21766830B4667325104587,BDI,ADM2,30.075593950856273,-2.92062167307792,True,Africa/Bujumbura,0.0,0,356486.08678905765,435655.81538154715
550,Vumbi,21766830B60116589238707,BDI,ADM2,30.093697236054012,-2.7007792553167307,True,Africa/Bujumbura,1540.0,0,346143.41397040116,420550.1785374307
551,Kiremba,21766830B44237759334809,BDI,ADM2,30.0322376408742,-2.836006382818474,True,Africa/Bujumbura,1564.0,0,345431.4991092055,408939.96781171235
552,Kirundo,21766830B26549611972725,BDI,ADM2,30.108460296773387,-2.5575275101277715,True,Africa/Bujumbura,0.0,0,355361.69033885945,431441.8525254879
553,Cankuzo,21766830B23756713917278,BDI,ADM2,30.496421274755065,-3.2004310156162874,True,Africa/Bujumbura,1618.0,0,364164.8789129801,446121.7961336942
554,Mutumba,21766830B82901968055666,BDI,ADM2,30.242434565544954,-3.2019792927461883,True,Africa/Bujumbura,0.0,0,346108.29302091734,420523.30678850104
555,Buhiga,21766830B23511682723630,BDI,ADM2,30.187901607592295,-3.085379523804786,True,Africa/Bujumbura,0.0,0,341718.0320864062,411859.5389139142
556,Mwakiro,21766830B10181595189520,BDI,ADM2,30.311378968574584,-3.0959621081342696,True,Africa/Bujumbura,1558.0,0,350015.8176972965,424352.9376190017
557,Gasorwe,21766830B82611116745094,BDI,ADM2,30.235606014976202,-2.850918096181489,True,Africa/Bujumbura,0.0,0,359366.02992959844,436274.56576126814
558,Gashoho,21766830B49899566949034,BDI,ADM2,30.173235993121743,-2.7660583839361172,True,Africa/Bujumbura,0.0,0,335378.5375772642,403989.69034674385
559,Gitobe,21766830B58356129382648,BDI,ADM2,30.22913276155679,-2.6422790150571602,True,Africa/Bujumbura,1613.0,0,349565.4042544842,416541.63230708794
560,Bwambarang,21766830B10882929904233,BDI,ADM2,30.35554480204977,-2.5523088430382774,True,Africa/Bujumbura,0.0,0,365045.05190476286,444563.1484686657
561,Ntega,21766830B46224156448041,BDI,ADM2,29.991502247945274,-2.5905613666878367,True,Africa/Bujumbura,1523.0,0,359480.18660843524,435401.9819953787
562,Marangara,21766830B34593389282909,BDI,ADM2,29.962784638182868,-2.734477403254198,True,Africa/Bujumbura,0.0,0,352201.3189304471,416307.2434743014
563,Nyamurenza,21766830B14713025325915,BDI,ADM2,29.88127850190257,-2.813402800955391,True,Africa/Bujumbura,0.0,0,344327.3688558337,413723.1963487875
564,Mwumba,21766830B13058774962077,BDI,ADM2,29.800840520213765,-2.825256533863558,True,Africa/Bujumbura,1715.0,0,348400.60258418863,419919.6818112293
565,Busiga,21766830B1882461017579,BDI,ADM2,29.710428602389246,-2.8584761000503898,True,Africa/Bujumbura,0.0,0,344615.83270379365,411682.59778742364
566,Kabarore,21766830B63780958565723,BDI,ADM2,29.546030255885768,-2.847277998449509,True,Africa/Bujumbura,0.0,0,329141.3135586956,388650.3520910819
567,Bukinanyan,21766830B75549003528399,BDI,ADM2,29.36512810861586,-2.8701396228905156,True,Africa/Bujumbura,1522.0,0,329297.5481458237,389126.3654080502
568,Mabayi,21766830B12025098844752,BDI,ADM2,29.255358515864096,-2.7138080526430235,True,Africa/Bujumbura,0.0,0,299602.36330935947,348047.7484164009
569,Mugina,21766830B421358417112,BDI,ADM2,29.122086710124357,-2.692532040397776,True,Africa/Bujumbura,0.0,0,299331.78025971365,332884.36796618084
570,Rugombo,21766830B51540876931984,BDI,ADM2,29.095024027053874,-2.8215513455125407,True,Africa/Bujumbura,928.0,0,355564.8689748938,424001.99776694935
571,Buganda,21766830B2147150443328,BDI,ADM2,29.22621307243784,-2.9905676447154925,True,Africa/Bujumbura,0.0,0,358614.2532890395,430561.8720185444
572,Gihanga,21766830B78591112120307,BDI,ADM2,29.29387659091656,-3.197166597391982,True,Africa/Bujumbura,819.0,0,373515.10713486356,448958.14888325427
573,Mutimbuzi,21766830B6345718789328,BDI,ADM2,29.322740326557145,-3.3035426825077385,True,Africa/Bujumbura,0.0,0,371692.61226848356,449031.3112576092
574,Nyanza-Lac,21766830B74257208244788,BDI,ADM2,29.646028240105746,-4.301060325965465,True,Africa/Bujumbura,0.0,0,362796.3509411067,440810.93152962707
575,Mabanda,21766830B71257741300393,BDI,ADM2,29.767987588939217,-4.307414003320379,True,Africa/Bujumbura,1414.0,0,336513.1367803823,393799.272449221
576,Giharo,21766830B38172137244003,BDI,ADM2,30.233999453381355,-3.8362325651067297,True,Africa/Bujumbura,0.0,0,357413.63238077104,431909.272788656
577,Kinyinya,21766830B54937037916307,BDI,ADM2,30.36403332284403,-3.6240474140935928,True,Africa/Bujumbura,0.0,0,355913.6538519731,430345.5298675593
578,Gisuru,21766830B39450952647031,BDI,ADM2,30.498096977340136,-3.4456489653865723,True,Africa/Bujumbura,1291.0,0,349631.4522595087,424245.16409873334
579,Cendajuru,21766830B5675183686685,BDI,ADM2,30.606724355642132,-3.310616084204604,True,Africa/Bujumbura,0.0,0,361797.5077728317,441674.8351354755
580,Gisagara,21766830B1729082638594,BDI,ADM2,30.737571846455193,-3.212702681798638,True,Africa/Bujumbura,0.0,0,348957.6914038225,421953.34038498916
581,Mishiha,21766830B80223800900582,BDI,ADM2,30.727698960968258,-3.0669175945768417,True,Africa/Bujumbura,1375.0,0,356086.07275646646,435576.2282889616
582,Kigamba,21766830B44986812705529,BDI,ADM2,30.532280523908668,-3.0413678121270684,True,Africa/Bujumbura,0.0,0,342318.24103664036,415351.2073861969
583,Buhinyuza,21766830B3809417619483,BDI,ADM2,30.378364461980397,-2.979595747569161,True,Africa/Bujumbura,0.0,0,363971.7465443395,445176.1630670552
584,Muyinga,21766830B41528201457160,BDI,ADM2,30.382307834578295,-2.809494098530676,True,Africa/Bujumbura,1664.0,0,361787.9026776008,441484.3316711535
585,Butihinda,21766830B20307269846045,BDI,ADM2,30.322180170629775,-2.710932822010716,True,Africa/Bujumbura,0.0,0,359264.2380515501,434300.63761394995
586,Giteranyi,21766830B83765633898760,BDI,ADM2,30.446878124203796,-2.457029514417403,True,Africa/Bujumbura,1499.0,0,348894.757627279,429385.43872443406
587,Busoni,21766830B78190696569930,BDI,ADM2,30.252526842899506,-2.4717697952021407,True,Africa/Bujumbura,0.0,0,360228.8062755334,439148.04980161926
588,Bugabira,21766830B53810177315638,BDI,ADM2,30.01976251138056,-2.4299417365612,True,Africa/Bujumbura,1427.0,0,357030.1394383671,431103.06876190944
589,Kayogoro,21766830B93103585159294,BDI,ADM2,30.023979166247265,-4.1498291928549635,True,Africa/Bujumbura,0.0,0,372402.92504178593,453885.1322269799
590,Bukemba,21766830B33206260721673,BDI,ADM2,30.073168518879946,-4.023689987979201,True,Africa/Bujumbura,0.0,0,370480.1317391889,450253.02800783643
591,Matongo,21766830B70902227945627,BDI,ADM2,29.604153313419943,-3.077554061742002,True,Africa/Bujumbura,1941.0,0,345532.4968038883,412239.45133772364
592,Muruta,21766830B99657937177591,BDI,ADM2,29.558833596758074,-2.956298849943443,True,Africa/Bujumbura,0.0,0,339949.02840365074,391234.4292824437
593,Musigati,21766830B9951429704486,BDI,ADM2,29.476405819663704,-3.037412286789113,True,Africa/Bujumbura,0.0,0,313651.7034276468,359398.176291644
594,Muha,21766830B84199363749171,BDI,ADM2,29.3597792108142,-3.4372661017863693,True,Africa/Bujumbura,825.0,0,342145.2939331167,408468.6350145612
595,Mukaza,21766830B10562197966638,BDI,ADM2,29.37210137610664,-3.3834507120297577,True,Africa/Bujumbura,0.0,0,353584.79032998753,421984.37229129806
596,Ntahangwa,21766830B87038696970617,BDI,ADM2,29.365338667785473,-3.339531767928135,True,Africa/Bujumbura,794.0,0,364046.78146943054,435994.8654261124
597,Kibago,21766830B23200126988104,BDI,ADM2,29.891067255041733,-4.289696830358667,True,Africa/Bujumbura,0.0,0,352511.44032301876,422283.70016645244
598,Nossa Senhora Da Conceicao,66160863B39753348448887,CPV,ADM2,-24.428188694373745,14.887434988596219,True,Atlantic/Cape_Verde,677.0,180,0.0,0.0
599,Nossa Senhora Da Lapa,66160863B12848359802416,CPV,ADM2,-24.329049916894316,16.656375301605888,True,Atlantic/Cape_Verde,0.0,180,372791.16601007973,415263.7680763765
600,Nossa Senhora Da Luz,66160863B67599039999674,CPV,ADM2,-23.161083929061785,15.216487209551419,True,Atlantic/Cape_Verde,83.0,180,419331.3957697448,510542.7148948851
601,Nossa Senhora Das Dores,66160863B51777192933696,CPV,ADM2,-22.931680804537017,16.73740175907333,True,Atlantic/Cape_Verde,0.0,180,450362.2579989009,546720.2585482331
602,Nossa Senhora Da Ajuda,66160863B13080281314211,CPV,ADM2,-24.338935777948272,15.00033564157118,True,Atlantic/Cape_Verde,0.0,180,387568.733089439,451622.3409332993
603,Nossa Senhora Do Livramento,66160863B28688334871687,CPV,ADM2,-25.110205247292416,17.182111976582764,True,Atlantic/Cape_Verde,413.0,180,217872.14485397088,234378.71721410748
604,Sao Joao Baptista,66160863B96352926706883,CPV,ADM2,-24.69208504790064,14.855362023096143,True,Atlantic/Cape_Verde,0.0,180,0.0,0.0
605,Nossa Senhora Do Rosario,66160863B38183693605809,CPV,ADM2,-24.193412096670155,16.595600922554265,True,Atlantic/Cape_Verde,0.0,180,426895.19830403186,523360.15254421346
606,Nossa Senhora Do Rosario,66160863B91585848329276,CPV,ADM2,-25.060992650229316,17.156512610299792,True,Atlantic/Cape_Verde,400.0,180,129519.94644961656,139994.8744047059
607,Santa Catarina Do Fogo,66160863B71170562423195,CPV,ADM2,-24.33874417207457,14.896426618646522,True,Atlantic/Cape_Verde,0.0,180,0.0,0.0
608,Santa Isabel,66160863B6342114798882,CPV,ADM2,-22.858377394260547,16.086437889207687,True,Atlantic/Cape_Verde,29.0,180,421868.7344807503,516325.20547440974
609,Santo Andre,66160863B70751634637165,CPV,ADM2,-25.2751634024586,17.076695511206083,True,Atlantic/Cape_Verde,0.0,180,39072.055340900755,51339.36188275265
610,Santo Antonio Das Pombas,66160863B53098387752451,CPV,ADM2,-25.012571419173163,17.111493773462417,True,Atlantic/Cape_Verde,720.0,180,142354.8765851792,154904.60869167323
611,Santo Crucifixo,66160863B26577257957631,CPV,ADM2,-25.114916640054847,17.130491993453425,True,Atlantic/Cape_Verde,0.0,180,179121.59608612646,217014.53651760833
612,Nossa Senhora Do Monte,66160863B40523802781782,CPV,ADM2,-24.7234490275945,14.849307483160054,True,Atlantic/Cape_Verde,0.0,180,0.0,0.0
613,Sao Joao Baptista,66160863B76154481217824,CPV,ADM2,-22.741144025263026,16.115891072515183,True,Atlantic/Cape_Verde,42.0,180,422466.18284858816,508923.40718525415
614,Sao Joao Baptista,66160863B46579427106888,CPV,ADM2,-25.177517923560778,17.012106054685443,True,Atlantic/Cape_Verde,0.0,180,-0.5249999999999999,-0.3
615,Sao Lourenco,66160863B41356087556588,CPV,ADM2,-24.436036179323995,14.974269442209703,True,Atlantic/Cape_Verde,0.0,180,0.0,0.0
616,Santa Catarina,66160863B9089914822408,CPV,ADM2,-23.70735221397114,15.10545492651663,True,Atlantic/Cape_Verde,397.0,180,404278.96966576925,489326.7584433451
617,Santiago Maior,66160863B62302711188639,CPV,ADM2,-23.55229916986206,15.11118363452127,True,Atlantic/Cape_Verde,0.0,180,387516.29788333876,445880.473911211
618,Santo Amaro Abade,66160863B37752467633472,CPV,ADM2,-23.717321888511606,15.262187637738982,True,Atlantic/Cape_Verde,174.0,180,370247.4019832405,422366.6731433269
619,Sao Lourenco Dos Orgaos,66160863B72941798312267,CPV,ADM2,-23.593478019551394,15.06491187701844,True,Atlantic/Cape_Verde,0.0,180,382833.005291842,450221.2434133973
620,Sao Miguel Arcanjo,66160863B69203973191500,CPV,ADM2,-23.63912311337713,15.193098434456765,True,Atlantic/Cape_Verde,0.0,180,372496.8366816009,420244.02339026716
621,Nossa Senhora Da Graca,66160863B19025383966327,CPV,ADM2,-23.52123693221922,14.950802680004768,True,Atlantic/Cape_Verde,133.0,180,0.0,0.0
622,Santissimo Nome De Jesus,66160863B56005242542710,CPV,ADM2,-23.598830779311825,14.942838340881684,True,Atlantic/Cape_Verde,0.0,180,0.0,0.0
623,Sao Joao Baptista,66160863B53173453259277,CPV,ADM2,-23.656282950950537,14.990536955613456,True,Atlantic/Cape_Verde,367.0,180,0.0,0.0
624,Sao Salvador Do Mundo,66160863B42982614395502,CPV,ADM2,-23.62956810427272,15.09072806324322,True,Atlantic/Cape_Verde,0.0,180,364559.47919331974,411981.05789754505
625,Sao Pedro Apostolo,66160863B19660935593220,CPV,ADM2,-25.176838557323293,17.1291311331977,True,Atlantic/Cape_Verde,0.0,180,-0.5249999999999999,-0.3
626,Sao Nicolau Tolentino,66160863B10929768356041,CPV,ADM2,-23.56772826806891,15.015440343374589,True,Atlantic/Cape_Verde,520.0,180,419345.96552069474,511316.4904585043
627,Nossa Senhora Da Luz,66160863B49789826079472,CPV,ADM2,-23.47890817805329,15.022814819295656,True,Atlantic/Cape_Verde,0.0,180,426669.5335966635,521605.6814916542
628,Nossa Senhora Da Luz,66160863B58817505266013,CPV,ADM2,-24.932213225584047,16.831071757357726,True,Atlantic/Cape_Verde,104.0,180,310551.3122972067,378806.46762993187
629,Sao Francisco De Assis,66160863B96931694342339,CPV,ADM2,-24.358565829057067,16.59531083573422,True,Atlantic/Cape_Verde,0.0,180,432806.69942592597,539131.1170154428
